,name,ages,infant,toddler,school_age,full_address,province,city,provider
1844,Garderie Petit Tresor,Preschool,N,Y,N,160 Spruce Street Elliot Lake ON,Ontario,Elliot Lake,GoDayCare.com
1845,Little Treasures Children's Centre,Infant Toddler Preschool Schoolage,Y,Y,Y,160 Spruce Street Elliot Lake ON,Ontario,Elliot Lake,GoDayCare.com
1846,Elmira Children's Centre,Toddler Kindergarten Preschool,N,Y,N,22 Mockingbird Drive Elmira ON,Ontario,Elmira,GoDayCare.com
1847,Elmira Community Nursery School,Toddler Preschool,N,Y,N,250 William St. Elmira ON,Ontario,Elmira,GoDayCare.com
1848,Sweet Dreams Baby Care,Infant Toddler Kindergarten Preschool,Y,Y,N,Bristow Creek Drive Elmira ON,Ontario,Elmira,GoDayCare.com
1849,Elmvale Co-Operative Nursery School,Preschool,N,Y,N,27 Yonge Street South Elmvale ON,Ontario,Elmvale,GoDayCare.com
1850,ABC Home Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,colborne street Elora ON,Ontario,Elora,GoDayCare.com
1851,Elora Home Daycare,Infant Toddler Preschool,Y,Y,N,Carlton PL Elora ON,Ontario,Elora,GoDayCare.com
1852,Little Angels Development-Elora,Toddler Kindergarten Preschool,N,Y,N,30 Geddes St. Elora ON,Ontario,Elora,GoDayCare.com
1853,Mother's Children,Kindergarten Schoolage,N,Y,Y,Wilson Cresent Elora ON,Ontario,Elora,GoDayCare.com
1854,Zorra Highland School Age Program,Toddler Preschool Schoolage,N,Y,Y,R.r. # 1 Embro ON,Ontario,Embro,GoDayCare.com
1855,Cambridge Circle Of Friends,Preschool Schoolage,N,Y,Y,2123 Route 500 Embrun ON,Ontario,Embrun,GoDayCare.com
1856,Centre ̉ducatif Du Tr̩sor,Toddler Kindergarten Preschool Schoolage,N,Y,Y,964 Notre Dame Embrun ON,Ontario,Embrun,GoDayCare.com
1857,Debby's Daycare,Infant Toddler,Y,Y,N,Fleurette Street Embrun ON,Ontario,Embrun,GoDayCare.com
1858,Garderie Chez Angel's Daycare,Toddler Kindergarten Preschool Schoolage,N,Y,Y,Lapointe blvd Embrun ON,Ontario,Embrun,GoDayCare.com
1859,Garderie Des Amis,Toddler Preschool Schoolage,N,Y,Y,1081 Rue Notre-Dame Embrun ON,Ontario,Embrun,GoDayCare.com
1860,Grow Soo Fast,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,dignard st Embrun ON,Ontario,Embrun,GoDayCare.com
1861,Happy All Day Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,61 lamadeleine blvd Embrun ON,Ontario,Embrun,GoDayCare.com
1862,Hugs And Tugs Home Daycare,Infant Toddler Preschool,Y,Y,N,Lachaine st Embrun ON,Ontario,Embrun,GoDayCare.com
1863,Jo-Ann's Penguin Hands Private Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,6 Cecile Street Embrun Ontario Embrun ON,Ontario,Embrun,GoDayCare.com
1864,Lakeshore Township Community Daycare Centre,Kindergarten Schoolage,N,Y,Y,1201 Church St. Emeryville ON,Ontario,Emeryville,GoDayCare.com
1865,Your Wooden Treehouse Day Care,Infant Toddler Preschool Schoolage,Y,Y,Y,1204 County Road 22 Emeryville ON,Ontario,Emeryville,GoDayCare.com
1866,Evergreen After School Program,Kindergarten Schoolage,N,Y,Y,2510 Highway 592 N. Emsdale ON,Ontario,Emsdale,GoDayCare.com
1867,Highlands Children's Centre,Toddler Kindergarten Preschool Schoolage,N,Y,Y,Hwy 592 North Emsdale ON,Ontario,Emsdale,GoDayCare.com
1868,Englehart And Area Child Care Centre,Toddler Kindergarten Preschool Schoolage,N,Y,Y,80 8th Avenue Englehart ON,Ontario,Englehart,GoDayCare.com
1869,Temiskaming Wee Care Day Care,Toddler Kindergarten Preschool Schoolage,N,Y,Y,80 4th Street Englehart ON,Ontario,Englehart,GoDayCare.com
1870,Timiskaming Brighter Futures Preschool,Toddler Preschool,N,Y,N,40 3rd Avenue Englehart ON,Ontario,Englehart,GoDayCare.com
1871,Amys Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Sandalwood Dr Erin ON,Ontario,Erin,GoDayCare.com
1872,Appleseed Child Care Centre,Toddler Preschool,N,Y,N,9 Main Street Erin ON,Ontario,Erin,GoDayCare.com
1873,Appleseed Child Care Centre,Toddler Preschool Schoolage,N,Y,Y,185 Daniel Street Erin ON,Ontario,Erin,GoDayCare.com
1874,Appleseed Child Care Centre,Toddler Preschool Schoolage,N,Y,Y,9426 Wellington Road Erin ON,Ontario,Erin,GoDayCare.com
1875,Station Road Co-Op. Nursery School,Preschool,N,Y,N,14 Boland Drive Erin ON,Ontario,Erin,GoDayCare.com
1876,All Star Children Services,Preschool Schoolage,N,Y,Y,333 Boulevard Mead Espanola ON,Ontario,Espanola,GoDayCare.com
1877,"Our Children, Our Future-Nos Enfants, Notre Avenir",Kindergarten Preschool Schoolage,N,Y,Y,273 Mead Blvd. Espanola ON,Ontario,Espanola,GoDayCare.com
1878,The One Tot Stop Day Care,Preschool Schoolage,N,Y,Y,128 Park Street Espanola ON,Ontario,Espanola,GoDayCare.com
1879,First Steps Child Care,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,169 Irwin Avenue Essex ON,Ontario,Essex,GoDayCare.com
1880,Once Upon A Time Child Care Centre,Toddler Kindergarten Preschool,N,Y,N,200 Fairview Ave. W. Essex ON,Ontario,Essex,GoDayCare.com
1881,Story Book Early Learning Centre,Kindergarten Schoolage,N,Y,Y,492 County Rd. 8 Essex ON,Ontario,Essex,GoDayCare.com
1882,Story Book Early Learning Centre,Infant Toddler Kindergarten Preschool,Y,Y,N,26 Arthur Avenue Essex ON,Ontario,Essex,GoDayCare.com
1883,Munchkinz Preschool,Toddler Preschool,N,Y,N,260 The Queensway Etobicoke ON,Ontario,Etobicoke,GoDayCare.com
1884,!UDO Home Daycare,Infant Toddler Kindergarten Preschool,Y,Y,N,11 Hargrove Lane Etobicoke ON,Ontario,Etobicoke,GoDayCare.com
1885,Alma's Home Daycare,Infant Toddler Preschool,Y,Y,N,Richiview Rd Etobicoke ON,Ontario,Etobicoke,GoDayCare.com
1886,BABY QUEEN,Toddler Kindergarten Preschool Schoolage,N,Y,Y,the east mall Etobicoke ON,Ontario,Etobicoke,GoDayCare.com
1887,Blue Feather Daycare,Infant Toddler Kindergarten Preschool,Y,Y,N,22 Windsor St. Etobicoke ON,Ontario,Etobicoke,GoDayCare.com
1888,Bright Infinite Child Care,Toddler Preschool,N,Y,N,Twenty Ninth Street Etobicoke ON,Ontario,Etobicoke,GoDayCare.com
1889,Brighton Child Care,Infant Toddler Preschool,Y,Y,N,Ash Cres. Etobicoke ON,Ontario,Etobicoke,GoDayCare.com
1890,Caterpillar And Co.,Infant Toddler Kindergarten Preschool,Y,Y,N,55 Chauncey Avenue Etobicoke ON,Ontario,Etobicoke,GoDayCare.com
1891,Children's Casa Montessori School,Kindergarten Schoolage,N,Y,Y,Carsbrooke Rd Etobicoke ON,Ontario,Etobicoke,GoDayCare.com
1892,Dana Home Daycare,Infant Toddler Preschool,Y,Y,N,Islington Ave. Etobicoke ON,Ontario,Etobicoke,GoDayCare.com
1893,Doodlebear,Infant Toddler Preschool,Y,Y,N,Thornbush Crescent Etobicoke ON,Ontario,Etobicoke,GoDayCare.com
1894,Relouw Early Childhood Learning Centre,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,80 Victoria St.e. Exeter ON,Ontario,Exeter,GoDayCare.com
1895,Bobcaygeon Nursery School And Daycare,Preschool Schoolage,N,Y,Y,36 Wychwood Dr. Fenelon Falls ON,Ontario,Fenelon Falls,GoDayCare.com
1896,Angel's Child Care,Toddler Kindergarten Preschool Schoolage,N,Y,Y,103 Wesstminster Cres Fergus ON,Ontario,Fergus,GoDayCare.com
1897,Barefeet Day Care,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,415 Elgin st Fergus ON,Ontario,Fergus,GoDayCare.com
1898,Community Resource Centre Child Care,Preschool Schoolage,N,Y,Y,Community Resource Centre Child Care Fergus ON,Ontario,Fergus,GoDayCare.com
1899,Heather's Half Pints Home Daycare,Toddler Kindergarten Preschool Schoolage,N,Y,Y,Watt St. Fergus ON,Ontario,Fergus,GoDayCare.com
1900,Itsy Bitsy,Infant Toddler Preschool,Y,Y,N,270 Tower Street South fergus ON,Ontario,Fergus,GoDayCare.com
1901,Little Angels Development,Infant Toddler Kindergarten Preschool,Y,Y,N,10 Sideroad 18 Fergus ON,Ontario,Fergus,GoDayCare.com
1902,Nanny Tammy's Home Daycare,Infant Toddler Preschool,Y,Y,N,St George St W Fergus ON,Ontario,Fergus,GoDayCare.com
1903,Fonthill Montessori Preschool,Kindergarten Preschool,N,Y,N,Fonthill Montessori Preschool Fonthill ON,Ontario,Fonthill,GoDayCare.com
1904,Loving Arms Christian Home Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Brewerton Blvd Fonthill ON,Ontario,Fonthill,GoDayCare.com
1905,Maple Crest Early School,Preschool,N,Y,N,1419 Pelham Street Fonthill ON,Ontario,Fonthill,GoDayCare.com
1906,St. Alexander - YMCA,Schoolage,N,N,Y,26 Highway 20 East Fonthill ON,Ontario,Fonthill,GoDayCare.com
1907,The Fonthill Baptist Church Nursery School,Preschool,N,Y,N,1 Church Hill Street Fonthill ON,Ontario,Fonthill,GoDayCare.com
1908,Way To Grow Pelham,Kindergarten Schoolage,N,Y,Y,1337 Haist Street Fonthill ON,Ontario,Fonthill,GoDayCare.com
1909,Birds And Blossoms,Infant Toddler Preschool,Y,Y,N,Albert Street Forest ON,Ontario,Forest,GoDayCare.com
1910,Chippewas Of Kettle And Stony Point,Toddler Kindergarten Preschool,N,Y,N,9172 Tecumseh Dr Forest ON,Ontario,Forest,GoDayCare.com
1911,Chippewas Of Kettle And Stony Point,Kindergarten Schoolage,N,Y,Y,6265 Indian Lane Forest ON,Ontario,Forest,GoDayCare.com
1912,Cutie Patootie Child Care,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,5607 Michigan Line Forest ON,Ontario,Forest,GoDayCare.com
1913,North Lambton Child Care Centre,Kindergarten Preschool Schoolage,N,Y,Y,44 Main Street Forest ON,Ontario,Forest,GoDayCare.com
1914,North Lambton Child Care Centre,Kindergarten Preschool Schoolage,N,Y,Y,63 Macdonald Street Forest ON,Ontario,Forest,GoDayCare.com
1915,North Lambton Child Care Centre,Infant Toddler Preschool,Y,Y,N,37 Morris Street Forest ON,Ontario,Forest,GoDayCare.com
1916,Toddle-In Co-Operative Nursery School,Preschool,N,Y,N,12 Main St. North Forest ON,Ontario,Forest,GoDayCare.com
1917,Whashtawin Head Start Centre,Toddler Preschool,N,Y,N,1 School Road Fort Albany ON,Ontario,Fort Albany,GoDayCare.com
1918,Ej Freeland Child Care Centre,Infant Toddler Preschool Schoolage,Y,Y,Y,1555 Garrison Road Fort Erie ON,Ontario,Fort Erie,GoDayCare.com
1919,Fort Erie Co-Operative Nursery School,Preschool,N,Y,N,32 Idlewylde Street Fort Erie ON,Ontario,Fort Erie,GoDayCare.com
1920,Fort Erie Native Cultural Centre Aboriginal Headstart Program,Preschool,N,Y,N,64 Jarvis Street Fort Erie ON,Ontario,Fort Erie,GoDayCare.com
1921,Fort Erie Regional Child Care Centre,Kindergarten Preschool,N,Y,N,94 Catherine Street Fort Erie ON,Ontario,Fort Erie,GoDayCare.com
1922,School Outreach And Remedial Program,Schoolage,N,N,Y,1088 Garrison Road Fort Erie ON,Ontario,Fort Erie,GoDayCare.com
1923,Under The Rainbow - Wakanioten Child Care,Infant Toddler Preschool Schoolage,Y,Y,Y,748 Buffalo Road Fort Erie ON,Ontario,Fort Erie,GoDayCare.com
1924,YMCA - Fort Erie Public School,Kindergarten Schoolage,N,Y,Y,474 Central Avenue Fort Erie ON,Ontario,Fort Erie,GoDayCare.com
1925,YMCA - Our Lady Of Victory,Kindergarten Schoolage,N,Y,Y,10 High Street Fort Erie ON,Ontario,Fort Erie,GoDayCare.com
1926,YMCA - St. Philomena,Schoolage,N,N,Y,1332 Phillips Road Fort Erie ON,Ontario,Fort Erie,GoDayCare.com
1927,YMCA Education Centre,Kindergarten Preschool Schoolage,N,Y,Y,1495 Evelyn Road Fort Erie ON,Ontario,Fort Erie,GoDayCare.com
1928,Fort Frances Day Care Centre,Toddler Preschool Schoolage,N,Y,Y,1150 Portage Ave. Fort Frances ON,Ontario,Fort Frances,GoDayCare.com
1929,Fort Frances Nursery School,Preschool,N,Y,N,340 Church Street Fort Frances ON,Ontario,Fort Frances,GoDayCare.com
1930,Jeanna's Home Childcare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Church Street Fort Frances ON,Ontario,Fort Frances,GoDayCare.com
1931,Zaagi-Idiwin Aboriginal Head Start Program,Preschool,N,Y,N,308 Butler Avenue Fort Frances ON,Ontario,Fort Frances,GoDayCare.com
1932,Andrea's Foxboro Childcare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,485 Ashley St Foxboro ON,Ontario,Foxboro,GoDayCare.com
1933,Foxboro Home Daycare,Toddler Kindergarten Preschool Schoolage,N,Y,Y,7 Wilson Rd. Foxboro ON,Ontario,Foxboro,GoDayCare.com
1934,Busy Bees Day Home,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,King Drive Frankford ON,Ontario,Frankford,GoDayCare.com
1935,Community Partners For Success Co-Operative Quinte,Kindergarten Schoolage,N,Y,Y,994 Will Johnson Road Frankford ON,Ontario,Frankford,GoDayCare.com
1936,Ericas Child Care,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,south wellington street Frankford ON,Ontario,Frankford,GoDayCare.com
1937,Little Lambs Childcare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Mill st Frankford ON,Ontario,Frankford,GoDayCare.com
1938,Stockdale Child Care,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,dave drive frankford ON,Ontario,Frankford,GoDayCare.com
1939,Garson Little Learners Home Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Ashgrove St. Garson ON,Ontario,Garson,GoDayCare.com
1940,Garson Private Home Childcare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Metcalfe Garson ON,Ontario,Garson,GoDayCare.com
1941,Laurie's Home Daycare,Infant Toddler Kindergarten Preschool,Y,Y,N,O'Donohgue Drive Garson ON,Ontario,Garson,GoDayCare.com
1942,Palm Tree Child Care,Toddler Preschool,N,Y,N,255 ONeil Dr East GARSON ON,Ontario,Garson,GoDayCare.com
1943,Young Family Childcare,Infant Toddler Preschool,Y,Y,N,Skead Road Garson ON,Ontario,Garson,GoDayCare.com
1944,*Teacher Friendly* Georgetown Home Childcare,Infant Toddler Preschool,Y,Y,N,Jersey Lane Georgetown ON,Ontario,Georgetown,GoDayCare.com
1945,ABC 123 Home Quality Daycare,Infant Toddler Kindergarten Preschool,Y,Y,N,601-115 John St Georgetown ON,Ontario,Georgetown,GoDayCare.com
1946,ABC123 Home Daycare Quality,Infant Toddler Preschool Schoolage,Y,Y,Y,115 John st Apt 601 Buzzer 1315 Georgetown ON,Ontario,Georgetown,GoDayCare.com
1947,Amanda Marciano Home Daycare,Infant Toddler Preschool,Y,Y,N,1 Harding Street Georgetown ON,Ontario,Georgetown,GoDayCare.com
1948,Apples And Angels Montessori School And Daycare,Toddler Preschool,N,Y,N,83 Main Street N Georgetown ON,Ontario,Georgetown,GoDayCare.com
1949,Aunty Michelle's Home DayCare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,weber Drive Georgetown ON,Ontario,Georgetown,GoDayCare.com
1950,Busy Bees Home Daycare,Toddler Kindergarten Preschool Schoolage,N,Y,Y,Chetholme Place Georgetown ON,Ontario,Georgetown,GoDayCare.com
1951,Childcare,Infant Toddler Preschool,Y,Y,N,Barber Drive Georgetown ON,Ontario,Georgetown,GoDayCare.com
1952,Cute As A Button Daycare,Toddler Preschool,N,Y,N,Main Street North Georgetown ON,Ontario,Georgetown,GoDayCare.com
1953,Cutest Daycare,Infant,Y,N,N,georgetown Georgetown ON,Ontario,Georgetown,GoDayCare.com
1954,Amber Mills In Home Child Care Services,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,163 Main Street Glencoe ON,Ontario,Glencoe,GoDayCare.com
1955,Char's Day Home,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,main st Glencoe ON,Ontario,Glencoe,GoDayCare.com
1956,Busy Bees Daycare In Pineview,Infant Toddler Preschool Schoolage,Y,Y,Y,foxwell rd Gloucester ON,Ontario,Gloucester,GoDayCare.com
1957,Chantal's Little Munchkins,Infant Toddler,Y,Y,N,1330 Lassiter Terr Gloucester ON,Ontario,Gloucester,GoDayCare.com
1958,Children's Universe Daycare - Blackburn Hamlet,Infant Toddler Preschool,Y,Y,N,2919 Innes Road Gloucester ON,Ontario,Gloucester,GoDayCare.com
1959,Creative Cubs Home Daycare,Infant Toddler Kindergarten Preschool,Y,Y,N,Kingsland Private. Gloucester ON,Ontario,Gloucester,GoDayCare.com
1960,GIGI'S HOME DAYCARE,Infant Toddler,Y,Y,N,1567 Marley Crescent Gloucester ON,Ontario,Gloucester,GoDayCare.com
1961,Jennifer's Daycare,Infant Toddler Preschool,Y,Y,N,771 De Salaberry Street Gloucester ON,Ontario,Gloucester,GoDayCare.com
1962,Julie's Daycare,Infant Toddler,Y,Y,N,Palmerston Drive Gloucester ON,Ontario,Gloucester,GoDayCare.com
1963,Lillypad Home Daycare,Infant Toddler Preschool,Y,Y,N,De Niverville dr. Gloucester ON,Ontario,Gloucester,GoDayCare.com
1964,Private Home Daycare Available,Infant Toddler,Y,Y,N,stockton drive Gloucester ON,Ontario,Gloucester,GoDayCare.com
1965,Simone's Daycare,Infant Toddler Preschool,Y,Y,N,Rainbow Crescent Gloucester ON,Ontario,Gloucester,GoDayCare.com
1966,Gormley Daycare Centre,Toddler Kindergarten Preschool Schoolage,N,Y,Y,11 Union Street Gormley ON,Ontario,Gormley,GoDayCare.com
1967,Sherry's Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Hwy 2 Grafton ON,Ontario,Grafton,GoDayCare.com
1968,Jolly Ranchers Daycare Inc.,Infant Toddler Kindergarten Preschool,Y,Y,N,91 Main Street North Grand Valley ON,Ontario,Grand Valley,GoDayCare.com
1969,Valley Childcare,Toddler Preschool,N,Y,N,"65 Scott St., Unit #6 Grand Valley ON",Ontario,Grand Valley,GoDayCare.com
1970,Kara's Kids,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,8061 Observatory Drive Granton ON,Ontario,Granton,GoDayCare.com
1971,Karen's Home Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Alexander st Gravenhurst ON,Ontario,Gravenhurst,GoDayCare.com
1972,Lookout Spit Happens,Toddler Kindergarten Preschool Schoolage,N,Y,Y,Jones Rd Gravenhurst ON,Ontario,Gravenhurst,GoDayCare.com
1973,Country Kids Home Daycare,Infant Toddler Preschool,Y,Y,N,Still Meadow Way Greely ON,Ontario,Greely,GoDayCare.com
1974,Greely West Home Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,1340 Cornfield Cres Greely ON,Ontario,Greely,GoDayCare.com
1975,Lil' Ducks Home Daycare,Infant Toddler Preschool,Y,Y,N,Calwood Ave Greely ON,Ontario,Greely,GoDayCare.com
1976,Andrea's Home Child Care,Infant Toddler,Y,Y,N,grimsby Grimsby ON,Ontario,Grimsby,GoDayCare.com
1977,Bright Sparks Home Daycare,Infant Toddler Preschool,Y,Y,N,Lake Street Grimsby ON,Ontario,Grimsby,GoDayCare.com
1978,Care And Share,Infant Toddler Preschool,Y,Y,N,Chestnut Drive Grimsby ON,Ontario,Grimsby,GoDayCare.com
1979,Chrystal's Before And After School Care,Schoolage,N,N,Y,Plum Tree Lane Grimsby ON,Ontario,Grimsby,GoDayCare.com
1980,Chrystal's Home Daycare,Toddler Kindergarten Schoolage,N,Y,Y,Colonial Crescent Grimsby ON,Ontario,Grimsby,GoDayCare.com
1981,Danielle's Home Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Hemlock Way Grimsby ON,Ontario,Grimsby,GoDayCare.com
1982,Danielle's Home Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Marlow Ave Grimsby ON,Ontario,Grimsby,GoDayCare.com
1983,DAYCARE NAME CHANDED**,Infant Toddler,Y,Y,N,grimsby Grimsby ON,Ontario,Grimsby,GoDayCare.com
1984,Evan's Friends,Infant Toddler,Y,Y,N,Auditorium Circle Grimsby ON,Ontario,Grimsby,GoDayCare.com
1985,Heather's Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Catalpa Court Grimsby ON,Ontario,Grimsby,GoDayCare.com
1986,'Maggie Muggins' Country Childcare,Infant Toddler Kindergarten Preschool,Y,Y,N,7377 Calfass Road Guelph ON,Ontario,Guelph,GoDayCare.com
1987,*YoYo Bilingual Spanish Daycare*,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,30 Samuel Drive Guelph ON,Ontario,Guelph,GoDayCare.com
1988,1 F-T Spot Available Immediately.,Infant Toddler Preschool,Y,Y,N,Clough cr Guelph ON,Ontario,Guelph,GoDayCare.com
1989,A Fun Summertime Daycare,Kindergarten Preschool Schoolage,N,Y,Y,Waterloo Ave. Guelph ON,Ontario,Guelph,GoDayCare.com
1990,A Home Away From Home Daycare,Infant Toddler Preschool,Y,Y,N,O'Connor ln Guelph ON,Ontario,Guelph,GoDayCare.com
1991,A Loving Home Daycare,Infant Toddler Preschool,Y,Y,N,Inquire Guelph ON,Ontario,Guelph,GoDayCare.com
1992,ABC Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Couling Cres Guelph ON,Ontario,Guelph,GoDayCare.com
1993,Acorn Academy,Toddler Kindergarten Preschool,N,Y,N,1 Available upon request Guelph ON,Ontario,Guelph,GoDayCare.com
1994,Active Discovery Preschool,Toddler Preschool,N,Y,N,Bagot Street Guelph ON,Ontario,Guelph,GoDayCare.com
1995,Active Learning Daycare,Infant Toddler Preschool,Y,Y,N,184 Grange street Guelph ON,Ontario,Guelph,GoDayCare.com
1996,Bright Beginnings Home Childcare,Infant Toddler Kindergarten Preschool,Y,Y,N,Queen Street Guthrie ON,Ontario,Guthrie,GoDayCare.com
1997,Rebecca's In Home Babysitting Services,Infant Toddler,Y,Y,N,86 main st n unit 12 Hagersville ON,Ontario,Hagersville,GoDayCare.com
1998,2 Girls In A Basket Home Child Care,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Melbourne Hamilton ON,Ontario,Hamilton,GoDayCare.com
1999,A Place 2 Grow Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Richview Dr. Hamilton ON,Ontario,Hamilton,GoDayCare.com
2000,Alesia's Home Daycare,Toddler Kindergarten Preschool Schoolage,N,Y,Y,West 25th St. Hamilton ON,Ontario,Hamilton,GoDayCare.com
2001,Alterna-Kids,Infant Toddler Preschool,Y,Y,N,Howe Hamilton ON,Ontario,Hamilton,GoDayCare.com
2002,Am-Pm Care,Schoolage,N,N,Y,75 Hunter Street West Hamilton ON,Ontario,Hamilton,GoDayCare.com
2003,Amanda's Home Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,E 25th Street Hamilton ON,Ontario,Hamilton,GoDayCare.com
2004,Ants In Your Pants Home Daycare,Infant Toddler Preschool,Y,Y,N,Shadyside Ave Hamilton ON,Ontario,Hamilton,GoDayCare.com
2005,Baby Blossom Daycare,Infant Toddler Preschool,Y,Y,N,BURFIELD AVE Hamilton ON,Ontario,Hamilton,GoDayCare.com
2006,Becky Harris,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,360 Thayer Avenue Hamilton ON,Ontario,Hamilton,GoDayCare.com
2007,Bright Minds Home Day Camp Center,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,87 Garfield Avenue South Hamilton ON,Ontario,Hamilton,GoDayCare.com
